file,total_distance,first_point_lat,first_point_lon,first_point_time,last_point_in_first_circle_lat,last_point_in_first_circle_lon,last_point_in_first_circle_time,first_point_in_second_circle_lat,first_point_in_second_circle_lon,first_point_in_second_circle_time,time_between_circles_hours,last_point_lat,last_point_lon,last_point_time,total_time_gap_hours,num_points
1145.track,47.93,30.978489,81.282585,2024-06-12 07:46:23,30.984965,81.270254,2024-06-12 08:12:19,31.101237,81.311211,2024-06-12 15:25:05,7.645,30.976525,81.290298,2024-06-13 20:05:18,36.31527777777778,4553
1148.track,44.82,30.9789126,81.281782,2024-06-12 08:54:17,30.9849569,81.2702454,2024-06-12 09:29:16,31.1012831,81.3112482,2024-06-12 17:20:36,8.438611111111111,30.9614496,81.3195664,2024-06-13 23:10:37,38.272222222222226,4842
1150.track,37.83,30.978504,81.283177,2024-06-12 09:43:04,30.984929,81.270298,2024-06-12 10:05:20,31.101258,81.311222,2024-06-12 17:50:38,8.126111111111111,31.007436,81.373486,2024-06-13 17:06:59,31.398611111111112,3572
1151.track,46.83,30.978559,81.283145,2024-06-12 10:31:26,30.984975,81.270258,2024-06-12 10:57:00,31.101225,81.311256,2024-06-12 16:44:28,6.217222222222222,30.978452,81.283434,2024-06-13 20:09:36,33.63611111111111,4411
1152.track,49.53,30.978224,81.283502,2024-06-13 09:54:35,30.984912,81.270296,2024-06-13 10:17:37,31.101327,81.311226,2024-06-13 17:07:59,7.223333333333334,30.978137,81.283813,2024-06-14 21:54:53,36.005,4668
1161.track,47.61,30.978268,81.283594,2024-06-15 09:27:27,30.984934,81.270277,2024-06-15 09:49:32,31.10131,81.311217,2024-06-15 15:51:16,6.396944444444444,30.976702,81.289939,2024-06-16 21:11:27,35.733333333333334,4480
1162.track,47.61,30.978268,81.283594,2024-06-15 09:27:27,30.984934,81.270277,2024-06-15 09:49:32,31.10131,81.311217,2024-06-15 15:51:16,6.396944444444444,30.976702,81.289939,2024-06-16 21:11:27,35.733333333333334,4480
1163.track,50.98,30.9708915,81.286245,2024-06-15 11:56:39,30.9849649,81.2702417,2024-06-15 12:42:29,31.1012825,81.3111826,2024-06-15 19:11:15,7.243333333333333,30.9702632,81.2869833,2024-06-16 19:07:16,31.176944444444445,4842
1166.track,46.43,30.9788692,81.2833903,2024-06-17 09:01:34,30.9849306,81.2702648,2024-06-17 09:13:07,31.1012363,81.311266,2024-06-17 11:45:57,2.7397222222222224,30.9788439,81.2833899,2024-06-17 19:54:57,10.889722222222222,4074
1168.track,45.7,30.9784244,81.2829586,2024-06-18 09:07:13,30.9849621,81.2702595,2024-06-18 09:31:16,31.101541,81.3127381,2024-06-18 15:33:49,6.443333333333333,30.9759956,81.2908932,2024-06-19 20:28:54,35.36138888888889,933
1169.track,46.34,30.9787907,81.2831208,2024-06-18 09:59:29,30.9849516,81.2702703,2024-06-18 10:14:47,31.1013067,81.3112032,2024-06-18 12:52:11,2.8783333333333334,30.9782592,81.283696,2024-06-18 18:40:04,8.676388888888889,4077
1177.track,47.31,30.980281,81.278329,2024-06-19 09:21:53,30.984957,81.270278,2024-06-19 09:35:29,31.101234,81.311272,2024-06-19 13:17:44,3.930833333333333,30.978409,81.283622,2024-06-20 12:47:42,27.43027777777778,4426
1185.track,51.95,30.979051,81.28165,2024-06-20 11:36:58,30.984954,81.270293,2024-06-20 12:03:33,31.101258,81.311222,2024-06-20 18:34:21,6.956388888888889,30.972025,81.283714,2024-06-21 22:24:29,34.79194444444445,4838
1186.track,48.57,30.981965,81.274138,2024-06-20 11:50:30,30.984969,81.270231,2024-06-20 12:02:59,31.101228,81.3113,2024-06-20 18:14:38,6.402222222222222,30.977901,81.284952,2024-06-21 22:00:07,34.16027777777778,4577
1187.track,33.86,30.9785579,81.2822729,2024-06-21 07:08:43,30.9849068,81.2703011,2024-06-21 07:27:41,31.1012912,81.3112821,2024-06-21 12:00:10,4.8575,31.0071366,81.3730769,2024-06-21 21:37:47,14.484444444444444,3101
1191.track,55.38,30.97818,81.283607,2024-06-22 11:02:30,30.983202,81.268931,2024-06-22 11:04:22,31.102887,81.310782,2024-06-22 18:09:07,7.110277777777778,30.968551,81.28448,2024-06-24 03:06:53,40.073055555555555,4935
1194.track,46.36,30.978897,81.283209,2024-06-23 09:20:05,30.9849423,81.27021,2024-06-23 09:31:36,31.101082,81.3113194,2024-06-23 12:07:23,2.7883333333333336,30.978904,81.2832197,2024-06-23 18:00:07,8.667222222222222,3971
1202.track,44.9,30.9783134,81.2834915,2024-06-24 09:04:54,30.9849309,81.2702616,2024-06-24 09:32:51,31.1012976,81.3111908,2024-06-24 16:08:49,7.065277777777778,30.9614961,81.3198565,2024-06-25 20:42:52,35.632777777777775,4324
1206.track,46.72,30.978201,81.2835716,2024-06-25 09:02:11,30.9849363,81.270253,2024-06-25 09:31:57,31.1012985,81.3112178,2024-06-25 15:08:31,6.105555555555555,30.9782799,81.283611,2024-06-26 20:07:17,35.085,4675
1208.track,49.78,30.978523,81.283325,2024-06-26 07:01:12,30.984984,81.270244,2024-06-26 07:28:47,31.101297,81.31124,2024-06-26 15:53:14,8.867222222222223,30.978225,81.283648,2024-06-27 13:35:56,30.57888888888889,4687
1209.track,46.85,30.9789596,81.2817686,2024-06-26 07:35:33,30.9849426,81.2702367,2024-06-26 07:58:11,31.1013478,81.3111967,2024-06-26 16:51:58,9.27361111111111,30.9780549,81.2839728,2024-06-27 21:22:04,37.77527777777778,4534
1217.track,54.5,30.981325,81.275599,2024-06-27 07:05:19,30.984963,81.270247,2024-06-27 07:19:23,31.101321,81.311179,2024-06-27 15:24:36,8.321388888888889,30.974559,81.285058,2024-06-28 18:54:13,35.815,4458
1218.track,48.71,30.971177,81.28647,2024-06-27 07:59:59,30.983208,81.26892,2024-06-27 08:27:59,31.101235,81.311255,2024-06-27 14:49:58,6.833055555555555,30.978239,81.283834,2024-06-28 22:59:38,38.994166666666665,4247
1224.track,45.26,30.9782349,81.2834217,2024-06-28 07:49:10,30.984928,81.2702918,2024-06-28 08:12:43,31.1012416,81.3112844,2024-06-28 14:33:39,6.741388888888889,30.9767699,81.2899245,2024-06-29 16:42:10,32.88333333333333,4207
1225.track,48.71,30.978421,81.282929,2024-06-28 12:28:40,30.984952,81.270274,2024-06-28 12:54:24,31.101054,81.31137,2024-06-28 20:16:52,7.803333333333334,30.976677,81.289962,2024-06-29 21:43:55,33.25416666666667,4580
1226.track,48.12,30.978429,81.282956,2024-06-28 12:28:39,30.984912,81.27032,2024-06-28 12:54:15,31.101041,81.311306,2024-06-28 20:16:37,7.799444444444444,30.976745,81.289853,2024-06-29 21:36:04,33.12361111111111,4582
1227.track,50.67,30.97855,81.282423,2024-06-29 07:27:43,30.984935,81.270263,2024-06-29 07:59:13,31.101303,81.311273,2024-06-29 15:51:14,8.391944444444444,30.977397,81.287374,2024-06-30 19:29:52,36.035833333333336,4750
1228.track,45.44,30.978372,81.282806,2024-06-29 08:23:47,30.984899,81.270274,2024-06-29 08:43:42,31.101317,81.311193,2024-06-29 13:51:30,5.461944444444445,30.978317,81.283754,2024-06-30 18:51:36,34.46361111111111,4282
1236.track,50.06,30.979164,81.281328,2024-06-30 10:14:12,30.98497,81.270245,2024-06-30 10:34:23,31.101269,81.311236,2024-06-30 17:29:51,7.260833333333333,30.979177,81.281383,2024-07-01 21:42:48,35.47666666666667,4685
1251.track,48.76,30.978292,81.283254,2024-07-05 07:21:10,30.984933,81.270263,2024-07-05 07:43:36,31.101239,81.311236,2024-07-05 14:09:21,6.803055555555556,30.977666,81.286138,2024-07-06 20:06:38,36.757777777777775,4551
1252.track,48.38,30.978575,81.282234,2024-07-05 07:38:27,30.984944,81.270251,2024-07-05 08:00:03,31.101311,81.311205,2024-07-05 15:18:48,7.6725,30.967264,81.286463,2024-07-06 18:32:53,34.907222222222224,4532
1253.track,47.56,30.978437,81.282621,2024-07-05 08:10:11,30.984914,81.270311,2024-07-05 08:34:03,31.10129,81.311206,2024-07-05 14:12:26,6.0375,30.976699,81.289939,2024-07-06 17:55:43,33.75888888888889,4456
1254.track,56.78,30.978726,81.283577,2024-07-05 13:15:15,30.984918,81.270278,2024-07-05 13:46:14,31.101339,81.311226,2024-07-05 19:29:32,6.2380555555555555,30.978986,81.282844,2024-07-06 21:44:19,32.48444444444444,5164
1259.track,47.82,30.978776,81.282974,2024-07-06 11:04:19,30.984923,81.270292,2024-07-06 11:27:08,31.102978,81.310732,2024-07-06 17:27:14,6.381944444444445,30.975404,81.285378,2024-07-07 23:29:06,36.41305555555556,4470
1261.track,48.15,30.978608,81.282247,2024-07-07 07:03:59,30.984939,81.270287,2024-07-07 07:20:30,31.101026,81.311304,2024-07-07 10:56:40,3.8780555555555556,30.976655,81.29004,2024-07-08 12:34:16,29.504722222222224,4466
1268.track,45.84,30.9783398,81.283072,2024-07-08 06:31:29,30.9849245,81.2702823,2024-07-08 06:50:21,31.1010125,81.3113199,2024-07-08 11:40:40,5.1530555555555555,30.9674778,81.3014371,2024-07-08 22:56:54,16.42361111111111,7535
1271.track,47.64,30.978244,81.283407,2024-07-09 08:20:49,30.984939,81.270285,2024-07-09 08:39:55,31.100831,81.311439,2024-07-09 14:02:07,5.6883333333333335,30.978235,81.283485,2024-07-10 18:10:01,33.82,4468
1273.track,51.07,30.9782594,81.2836305,2024-07-09 08:31:20,30.9830046,81.2688913,2024-07-09 08:36:55,31.1012695,81.3111887,2024-07-09 13:01:53,4.509166666666666,30.9782969,81.2837554,2024-07-10 18:26:05,33.9125,3992
1274.track,48.46,30.979554,81.280144,2024-07-09 08:32:42,30.984977,81.270262,2024-07-09 08:51:57,31.101261,81.311275,2024-07-09 16:35:58,8.054444444444444,30.978147,81.283912,2024-07-11 17:22:04,56.82277777777778,4559
1283.track,47.23,30.978553,81.282289,2024-07-11 07:26:55,30.984975,81.270264,2024-07-11 07:48:24,31.101052,81.311328,2024-07-11 12:58:47,5.5311111111111115,30.978461,81.283545,2024-07-12 16:19:09,32.870555555555555,4429
1284.track,51.89,30.980383,81.277645,2024-07-11 10:34:56,30.984949,81.270284,2024-07-11 10:48:55,31.101287,81.311244,2024-07-11 19:12:46,8.630555555555556,30.975341,81.285963,2024-07-12 21:37:38,35.045,4748
1292.track,47.59,30.977742,81.285771,2024-07-11 10:29:34,30.984921,81.270318,2024-07-11 10:52:51,31.101095,81.311302,2024-07-11 16:54:02,6.407777777777778,30.977373,81.285732,2024-07-12 15:01:40,28.535,4444
1293.track,47.53,30.977761,81.285964,2024-07-11 10:28:17,30.984953,81.270294,2024-07-11 10:52:53,31.101097,81.311319,2024-07-11 16:54:03,6.429444444444444,30.97772,81.285957,2024-07-12 15:00:50,28.5425,4451
1296.track,49.6,30.978183,81.283613,2024-07-12 10:37:30,30.983201,81.268932,2024-07-12 10:39:43,31.101236,81.311268,2024-07-12 15:37:32,5.000555555555556,30.978159,81.283815,2024-07-13 21:20:32,34.71722222222222,4553
1298.track,50.53,30.978232,81.283533,2024-07-12 08:23:17,30.984964,81.270272,2024-07-12 08:48:11,31.101099,81.311274,2024-07-12 16:29:07,8.097222222222221,30.978136,81.284022,2024-07-13 21:51:55,37.477222222222224,4749
1300.track,49.66,30.9788524,81.2818551,2024-07-13 08:37:33,30.9849607,81.270227,2024-07-13 09:07:14,31.1029224,81.310751,2024-07-13 16:09:02,7.5247222222222225,30.9670312,81.2865607,2024-07-14 19:26:37,34.81777777777778,5005
1301.track,48.34,30.978456,81.283442,2024-07-13 09:07:37,30.984934,81.270301,2024-07-13 09:47:54,31.101073,81.311274,2024-07-13 19:05:13,9.96,30.959732,81.250892,2024-07-14 13:25:27,28.29722222222222,3574
1303.track,53.53,30.9781873,81.2836964,2024-07-14 10:12:56,30.9849134,81.2702954,2024-07-14 10:37:58,31.1029908,81.3107349,2024-07-14 17:06:00,6.884444444444444,30.9782498,81.2836448,2024-07-16 18:02:25,55.82472222222222,5604
1304.track,33.03,30.9781873,81.2836964,2024-07-14 10:12:56,30.9849134,81.2702954,2024-07-14 10:37:58,31.1029908,81.3107349,2024-07-14 17:06:00,6.884444444444444,31.0800017,81.3865165,2024-07-15 22:36:01,36.38472222222222,3542
1309.track,48.53,30.9822858,81.2704398,2024-07-15 08:32:37,30.9830345,81.2689713,2024-07-15 08:32:49,31.1029407,81.3107695,2024-07-15 12:31:22,3.9791666666666665,30.9783958,81.2829251,2024-07-16 13:28:25,28.93,4091
1310.track,51.23,30.9782395,81.2835669,2024-07-15 10:28:57,30.9849468,81.2702539,2024-07-15 10:51:24,31.1030338,81.3107735,2024-07-15 16:49:00,6.3341666666666665,30.9776884,81.2858789,2024-07-16 18:51:25,32.37444444444444,5071
1312.track,49.84,30.978234,81.283587,2024-07-16 13:53:32,30.984927,81.270294,2024-07-16 14:14:05,31.102928,81.310835,2024-07-16 19:36:20,5.713333333333333,30.971822,81.286891,2024-07-17 23:53:54,34.00611111111111,4575
1315.track,50.17,30.978903,81.281044,2024-07-17 09:08:08,30.983192,81.268946,2024-07-17 09:09:41,31.10293,81.310759,2024-07-17 13:12:51,4.078611111111111,30.969886,81.283764,2024-07-18 16:02:45,30.91027777777778,4536
1317.track,50.75,30.978046,81.284245,2024-07-17 10:29:51,30.983143,81.268758,2024-07-17 10:38:05,31.101114,81.311342,2024-07-17 15:41:16,5.190277777777778,30.978115,81.284304,2024-07-18 18:47:35,32.29555555555555,4642
1319.track,47.83,30.9795653,81.2783309,2024-07-18 06:37:41,30.9831433,81.2687598,2024-07-18 06:50:25,31.1009882,81.3114072,2024-07-18 12:11:44,5.5675,30.9783733,81.2836951,2024-07-19 02:47:53,20.17,4772
1320.track,46.6,30.981291,81.275463,2024-07-18 06:40:45,30.984845,81.270247,2024-07-18 06:49:58,31.101369,81.311187,2024-07-18 15:52:02,9.188055555555556,30.977115,81.289209,2024-07-19 21:09:06,38.4725,4397
1321.track,45.14,30.978957,81.281743,2024-07-18 08:33:52,30.984946,81.27024,2024-07-18 08:52:16,31.101888,81.31519,2024-07-18 15:33:06,6.987222222222222,30.977659,81.286573,2024-07-19 18:37:06,34.05388888888889,4227
1325.track,46.98,30.979754,81.279588,2024-07-19 10:06:29,30.984938,81.27031,2024-07-19 10:26:56,31.101283,81.311224,2024-07-19 17:55:49,7.822222222222222,30.978204,81.284026,2024-07-20 21:32:44,35.4375,4326
1326.track,51.82,30.978669,81.282868,2024-07-20 06:45:22,30.984926,81.270318,2024-07-20 07:28:33,31.102905,81.310773,2024-07-20 14:24:34,7.653333333333333,30.978622,81.283126,2024-07-21 19:16:10,36.513333333333335,4855
1327.track,49.73,30.978627,81.282862,2024-07-20 06:45:22,30.984927,81.270312,2024-07-20 07:28:19,31.102908,81.310792,2024-07-20 14:24:23,7.650277777777778,30.978415,81.283646,2024-07-21 19:05:12,36.330555555555556,4650
1328.track,46.67,30.979025,81.2819667,2024-07-20 07:14:18,30.9849699,81.2702361,2024-07-20 07:34:43,31.1008205,81.3114338,2024-07-20 12:52:20,5.6338888888888885,30.978418,81.2837015,2024-07-21 03:27:39,20.2225,4557
1329.track,57.12,30.978358,81.283014,2024-07-20 07:38:21,30.984945,81.270266,2024-07-20 07:58:47,31.102948,81.31074,2024-07-20 16:29:41,8.855555555555556,30.978292,81.283889,2024-07-21 18:44:59,35.11055555555556,5312
1331.track,48.54,30.978207,81.2836123,2024-07-20 08:59:31,30.9849112,81.2702958,2024-07-20 09:31:34,31.1010737,81.311279,2024-07-20 17:15:51,8.272222222222222,30.978279,81.2836559,2024-07-21 19:40:49,34.68833333333333,4917
1334.track,50.1,30.9785642,81.2823099,2024-07-20 11:12:57,30.9849349,81.270238,2024-07-20 11:32:15,31.1012778,81.3112169,2024-07-20 16:22:38,5.161388888888889,30.9784823,81.2832294,2024-07-21 16:07:35,28.910555555555554,4634
1335.track,49.5,30.977712,81.285804,2024-07-21 08:15:33,30.984943,81.270244,2024-07-21 08:44:17,31.101048,81.311291,2024-07-21 14:00:03,5.741666666666666,30.977677,81.286002,2024-07-22 22:07:55,37.87277777777778,4624
1341.track,48.91,30.9781701,81.2836755,2024-07-22 08:17:05,30.9849187,81.2702731,2024-07-22 08:53:11,31.1028968,81.3107566,2024-07-22 16:46:12,8.485277777777778,30.9728344,81.2882475,2024-07-23 23:33:39,39.27611111111111,4830
1346.track,51.23,30.970297,81.286445,2024-07-24 09:40:41,30.984935,81.270269,2024-07-24 10:46:25,31.102928,81.310829,2024-07-24 18:57:29,9.28,30.976591,81.29012,2024-07-25 22:47:01,37.105555555555554,4835
1348.track,47.04,30.978357,81.283013,2024-07-24 09:48:11,30.984981,81.270247,2024-07-24 10:11:58,31.10132,81.311257,2024-07-24 17:29:45,7.692777777777778,30.976675,81.290165,2024-07-25 21:56:34,36.139722222222225,4461
1349.track,48.87,30.979604,81.279974,2024-07-24 09:53:53,30.98494,81.270215,2024-07-24 10:13:54,31.102821,81.310763,2024-07-24 18:40:28,8.776388888888889,30.963173,81.307244,2024-07-25 22:05:10,36.18805555555556,4552
1350.track,49.87,30.97867,81.282201,2024-07-24 10:03:49,30.98493,81.270287,2024-07-24 10:39:50,31.102849,81.310819,2024-07-24 20:17:05,10.221111111111112,30.976868,81.289742,2024-07-25 22:46:39,36.71388888888889,4661
1352.track,47.93,30.978273,81.283463,2024-07-25 09:43:17,30.984958,81.270276,2024-07-25 10:09:44,31.101392,81.311185,2024-07-25 17:18:02,7.579166666666667,30.978246,81.283484,2024-07-26 19:11:21,33.467777777777776,4537
1353.track,47.93,30.978273,81.283463,2024-07-25 09:43:17,30.984958,81.270276,2024-07-25 10:09:44,31.101392,81.311185,2024-07-25 17:18:02,7.579166666666667,30.978246,81.283484,2024-07-26 19:11:21,33.467777777777776,4537
1354.track,45.84,30.9800923,81.2787954,2024-07-25 09:45:04,30.984947,81.2702449,2024-07-25 09:59:14,31.1010657,81.3113688,2024-07-25 13:16:54,3.5305555555555554,30.9787772,81.2834689,2024-07-25 22:15:41,12.510277777777778,4083
1359.track,54.58,30.978218,81.283608,2024-07-27 06:52:13,30.984948,81.270294,2024-07-27 07:30:08,31.100991,81.311418,2024-07-27 14:40:04,7.7975,30.96941,81.285493,2024-07-28 19:11:45,36.32555555555555,5024
1361.track,48.01,30.976673,81.28562,2024-07-27 11:10:44,30.984928,81.270299,2024-07-27 12:16:02,31.101047,81.311299,2024-07-27 19:19:58,8.153888888888888,30.978901,81.283221,2024-07-28 20:55:23,33.744166666666665,4540
1362.track,49.31,30.9816048,81.2719903,2024-07-27 11:27:12,30.9829609,81.269009,2024-07-27 11:27:32,31.1013046,81.3112213,2024-07-27 15:51:06,4.398333333333333,30.9669671,81.2861758,2024-07-28 20:32:28,33.08777777777778,4631
1363.track,51.34,30.971969,81.284269,2024-07-27 08:18:41,30.984921,81.270311,2024-07-27 09:06:31,31.102932,81.310745,2024-07-27 15:11:29,6.88,30.968065,81.286016,2024-07-29 00:09:38,39.84916666666667,4856
1366.track,41.6,30.9784305,81.2827022,2024-07-28 07:45:47,30.9848908,81.2703013,2024-07-28 08:06:17,31.101055,81.3113579,2024-07-28 12:36:22,4.843055555555556,30.9874891,81.3474066,2024-07-29 15:39:20,31.8925,3871
1367.track,48.84,30.978134,81.283766,2024-07-28 08:16:04,30.984966,81.270239,2024-07-28 08:50:32,31.101072,81.311283,2024-07-28 14:39:00,6.3822222222222225,30.968446,81.28375,2024-07-29 23:34:22,39.305,4595
1370.track,50.48,30.9784422,81.2827744,2024-07-28 11:23:22,30.9849207,81.2703069,2024-07-28 11:43:16,31.1029612,81.3107735,2024-07-28 18:03:26,6.667777777777777,30.9782195,81.2837773,2024-07-29 20:38:50,33.257777777777775,5015
1378.track,46.49,30.970141,81.281552,2024-07-30 08:06:03,30.984965,81.27023,2024-07-30 08:48:18,31.101333,81.311255,2024-07-30 15:59:19,7.887777777777778,30.966575,81.286248,2024-07-31 21:45:42,37.660833333333336,4387
1379.track,46.49,30.970141,81.281552,2024-07-30 08:06:03,30.984965,81.27023,2024-07-30 08:48:18,31.101333,81.311255,2024-07-30 15:59:19,7.887777777777778,30.966575,81.286248,2024-07-31 21:45:42,37.660833333333336,4387
1380.track,50.9,30.978976,81.281652,2024-07-30 08:28:13,30.98494,81.270261,2024-07-30 08:50:03,31.103012,81.310721,2024-07-30 16:17:05,7.814444444444445,30.971435,81.285045,2024-07-31 22:12:50,37.743611111111115,4454
1385.track,47.35,30.978169,81.283749,2024-07-31 07:44:51,30.984955,81.270221,2024-07-31 08:11:55,31.100867,81.311401,2024-07-31 12:55:52,5.183611111111111,30.977087,81.289228,2024-08-01 19:50:50,36.09972222222222,2808
1386.track,51.75,30.980117,81.278632,2024-07-31 08:48:07,30.984968,81.270256,2024-07-31 09:04:24,31.102957,81.310743,2024-07-31 16:25:26,7.621944444444445,30.967447,81.286448,2024-08-01 21:15:59,36.464444444444446,4845
1388.track,48.71,30.9717991,81.2861408,2024-07-31 10:00:21,30.9849273,81.2703208,2024-07-31 10:40:39,31.1029671,81.310743,2024-07-31 17:43:10,7.713611111111111,30.9774891,81.2876731,2024-08-01 19:08:02,33.128055555555555,4773
1390.track,49.45,30.9781407,81.2836267,2024-08-01 08:18:02,30.984904,81.2703019,2024-08-01 08:44:11,31.1030306,81.3107478,2024-08-01 17:54:20,9.605,30.9781582,81.283695,2024-08-03 11:21:16,51.05388888888889,5028
1391.track,48.97,30.97845,81.28279,2024-08-01 08:53:49,30.9849386,81.2702721,2024-08-01 09:18:42,31.1010697,81.3113271,2024-08-01 16:03:00,7.1530555555555555,30.9784724,81.2827587,2024-08-02 18:08:28,33.244166666666665,4851
1392.track,50.45,30.97833,81.282932,2024-08-01 10:53:53,30.984943,81.270248,2024-08-01 11:16:35,31.102939,81.310743,2024-08-01 19:11:46,8.298055555555555,30.966775,81.286665,2024-08-02 21:07:09,34.221111111111114,4659
1393.track,45.23,30.978535,81.283283,2024-08-01 11:59:00,30.98493,81.270293,2024-08-01 12:24:20,31.103012,81.310731,2024-08-01 18:39:03,6.6675,30.977538,81.287507,2024-08-02 20:43:27,32.740833333333335,4139
1394.track,48.48,30.978247,81.283605,2024-08-01 12:49:46,30.984942,81.270243,2024-08-01 13:11:32,31.102974,81.310799,2024-08-01 18:42:06,5.872222222222222,30.976679,81.290125,2024-08-02 16:52:03,28.038055555555555,4530
1400.track,47.66,30.9773851,81.2824309,2024-08-04 08:25:54,30.9849513,81.2702798,2024-08-04 08:56:38,31.1012795,81.311225,2024-08-04 13:44:51,5.315833333333333,30.9725151,81.2824182,2024-08-05 18:16:05,33.83638888888889,3236
1404.track,53.14,30.970016,81.283927,2024-08-04 07:29:17,30.984944,81.270273,2024-08-04 08:19:46,31.100994,81.311304,2024-08-04 14:59:21,7.501111111111111,30.978196,81.283722,2024-08-05 20:41:38,37.20583333333333,4635
1408.track,47.4,30.977734,81.285499,2024-08-05 07:02:32,30.984936,81.270289,2024-08-05 07:33:57,31.101192,81.311286,2024-08-05 12:25:31,5.383055555555556,30.971736,81.295911,2024-08-06 11:17:10,28.24388888888889,4466
1412.track,49.88,30.9670626,81.2862744,2024-08-07 07:29:18,30.9849185,81.2702699,2024-08-07 08:20:22,31.1012958,81.3111765,2024-08-07 13:44:48,6.258333333333334,30.9739308,81.2849241,2024-08-08 15:16:59,31.794722222222223,4527
1413.track,47.31,30.978227,81.283512,2024-08-07 07:59:24,30.984916,81.270288,2024-08-07 08:20:37,31.101242,81.31125,2024-08-07 12:49:47,4.839722222222222,30.978187,81.283835,2024-08-08 14:05:14,30.09722222222222,4450
1414.track,49.92,30.978153,81.283683,2024-08-07 08:23:58,30.984979,81.270253,2024-08-07 08:52:55,31.103079,81.310742,2024-08-07 16:00:09,7.603055555555556,30.971965,81.295595,2024-08-08 22:32:47,38.14694444444444,4667
1415.track,50.24,30.97822,81.283582,2024-08-07 09:39:16,30.984975,81.270298,2024-08-07 10:05:46,31.101375,81.311192,2024-08-07 15:52:34,6.221666666666667,30.968178,81.284856,2024-08-08 23:12:59,37.56194444444444,4592
1418.track,44.45,30.979862,81.279287,2024-08-07 10:33:47,30.984936,81.270304,2024-08-07 10:51:23,31.103027,81.310728,2024-08-07 17:11:43,6.6322222222222225,30.977336,81.287332,2024-08-08 21:29:19,34.925555555555555,4163
1421.track,54.12,30.967765,81.286475,2024-08-08 07:36:53,30.984939,81.27023,2024-08-08 08:51:42,31.102993,81.310767,2024-08-08 16:01:43,8.41388888888889,30.978153,81.283844,2024-08-09 20:52:08,37.25416666666667,4967
1422.track,47.95,30.9781892,81.2835937,2024-08-08 08:16:10,30.9849422,81.2702973,2024-08-08 08:39:10,31.102941,81.3108341,2024-08-08 14:31:06,6.248888888888889,30.976697,81.2900269,2024-08-09 19:45:09,35.48305555555555,4416
1423.track,48.84,30.978182,81.2835985,2024-08-08 08:16:06,30.9849276,81.2702646,2024-08-08 08:39:11,31.1029492,81.3108071,2024-08-08 14:31:02,6.248888888888889,30.9767057,81.2900195,2024-08-09 19:47:34,35.52444444444444,4845
1432.track,48.23,30.979098,81.281494,2024-08-09 07:45:29,30.984931,81.27032,2024-08-09 08:05:18,31.101034,81.311377,2024-08-09 13:32:02,5.775833333333333,30.955442,81.287286,2024-08-10 19:22:06,35.610277777777775,4527
1434.track,47.72,30.9781567,81.283575,2024-08-10 10:32:00,30.9849572,81.2702538,2024-08-10 10:51:04,31.1029761,81.3107498,2024-08-10 16:17:30,5.758333333333334,30.9781834,81.2835313,2024-08-11 20:06:36,33.57666666666667,4541
1436.track,50.39,30.9753994,81.2853117,2024-08-10 13:16:22,30.9849772,81.2702976,2024-08-10 13:41:50,31.1013385,81.3111888,2024-08-10 18:03:56,4.792777777777777,30.9753265,81.2852323,2024-08-11 18:14:25,28.9675,4664
1437.track,47.61,30.9774406,81.2857677,2024-08-11 06:41:14,30.9831441,81.2688111,2024-08-11 07:01:01,31.1012479,81.3112876,2024-08-11 10:27:51,3.7769444444444447,30.977384,81.287999,2024-08-11 19:37:48,12.942777777777778,4333
1440.track,49.5,30.978589,81.283685,2024-08-11 10:27:34,30.984982,81.27025,2024-08-11 10:59:54,31.101389,81.311217,2024-08-11 17:50:42,7.385555555555555,30.977124,81.289333,2024-08-12 22:02:02,35.574444444444445,4630
1441.track,50.03,30.9782131,81.2836932,2024-08-11 12:19:47,30.9849466,81.2703111,2024-08-11 12:56:52,31.1012859,81.3111852,2024-08-11 19:32:28,7.211388888888889,30.9780667,81.2881333,2024-08-13 00:09:29,35.82833333333333,4344
1442.track,50.79,30.9780878,81.2841793,2024-08-11 13:13:14,30.9849934,81.2702599,2024-08-11 13:39:54,31.1012933,81.3111956,2024-08-11 19:37:23,6.4025,30.9781422,81.2839203,2024-08-12 17:38:04,28.413888888888888,4680
1445.track,45.9,30.978646,81.28187,2024-08-11 09:03:42,30.984948,81.270257,2024-08-11 09:38:05,31.101326,81.311171,2024-08-11 15:09:52,6.102777777777778,30.972273,81.283647,2024-08-12 21:14:33,36.18083333333333,4284
1449.track,52.73,30.968307,81.283557,2024-08-13 10:58:33,30.984935,81.270309,2024-08-13 11:37:30,31.10134,81.311195,2024-08-13 16:55:44,5.953055555555555,30.953381,81.285971,2024-08-14 17:20:34,30.366944444444446,4873
1452.track,47.15,30.97881,81.282057,2024-08-14 09:04:26,30.984951,81.270254,2024-08-14 10:11:39,31.101235,81.311214,2024-08-14 20:02:16,10.963888888888889,30.978202,81.283777,2024-08-15 22:05:23,37.01583333333333,4421
1453.track,48.06,30.979059,81.281573,2024-08-14 09:07:40,30.984931,81.27029,2024-08-14 09:26:59,31.101316,81.311228,2024-08-14 17:00:09,7.874722222222222,30.975675,81.291205,2024-08-15 20:34:39,35.44972222222222,4533
